id,addr,place,class,type,call,lat,lng
8269,서울특별시 은평구 진관3로 70,상림마을 롯데캐슬,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64225367,126.9229818
8270,서울특별시 은평구 진관3로 70,상림마을 롯데캐슬,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64225367,126.9229818
8271,서울특별시 은평구 진관4로 100,상림마을 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64980645,126.9331512
8272,서울특별시 은평구 진관4로 100,상림마을 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64980645,126.9331512
8273,서울특별시 은평구 진관4로 78-7,상림마을 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64739486,126.9305113
8274,서울특별시 은평구 진관4로 78-7,상림마을 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64739486,126.9305113
8275,서울특별시 은평구 진관4로 107,상림마을 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64974972,126.9308629
8276,서울특별시 은평구 진관4로 107,상림마을 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64974972,126.9308629
8277,서울특별시 은평구 진관4로 107,상림마을 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64974972,126.9308629
8278,서울특별시 은평구 진관4로 87,상림마을 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64783772,126.9296664
8279,서울특별시 은평구 진관4로 87,상림마을 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64783772,126.9296664
8280,서울특별시 은평구 진관4로 87,상림마을 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64783772,126.9296664
8281,서울특별시 은평구 진관4로 87,상림마을 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64783772,126.9296664
8282,서울특별시 은평구 진관1로 22,박석고개 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63127936,126.923004
8283,서울특별시 은평구 진관1로 21-9,박석고개 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.6329234,126.9195135
8284,서울특별시 은평구 진관1로 21-9,박석고개 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.6329234,126.9195135
8285,서울특별시 은평구 진관1로 21-9,박석고개 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.6329234,126.9195135
8286,서울특별시 은평구 진관1로 21-10,박석고개 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63427393,126.9194033
8287,서울특별시 은평구 진관1로 21-10,박석고개 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63427393,126.9194033
8288,서울특별시 은평구 진관1로 21-10,박석고개 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63427393,126.9194033
8289,서울특별시 은평구 진관1로 77-8,폭포동 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63136633,126.9305935
8290,서울특별시 은평구 진관1로 77-8,폭포동 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63136633,126.9305935
8291,서울특별시 은평구 진관1로 40,은평구립체육센터,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63043767,126.9235826
8292,서울특별시 은평구 연서로44길 55,폭포동 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.62765317,126.9364809
8293,서울특별시 은평구 연서로44길 55,폭포동 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.62765317,126.9364809
8294,서울특별시 은평구 연서로44길7,폭포동 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.62826644,126.9355433
8295,서울특별시 은평구 연서로44길7,폭포동 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.62826644,126.9355433
8296,서울특별시 은평구 연서로44길7,폭포동 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.62826644,126.9355433
8297,서울특별시 은평구 연서로44길7,폭포동 힐스테이트,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.62826644,126.9355433
8298,서울특별시 은평구 연서로46길 7,기자촌11단지,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63396342,126.9328223
8299,서울특별시 은평구 연서로46길 7,기자촌11단지,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63396342,126.9328223
8300,서울특별시 은평구 연서로46길 7,기자촌11단지,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63396342,126.9328223
8301,서울특별시 은평구 연서로46길 7,기자촌11단지,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63396342,126.9328223
8302,서울특별시 은평구 연서로48길 12,제각말 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63714503,126.9359266
8303,서울특별시 은평구 연서로48길 12,제각말 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63714503,126.9359266
8304,서울특별시 은평구 연서로48길 12,제각말 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63714503,126.9359266
8305,서울특별시 은평구 연서로48길 12,제각말 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63714503,126.9359266
8306,서울특별시 은평구 연서로48길 11,제각말 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63779355,126.9369031
8307,서울특별시 은평구 연서로487,제각말 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64003463,126.9346278
8308,서울특별시 은평구 연서로455,제각말 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.6373963,126.9338156
8309,서울특별시 은평구 연서로455,제각말 푸르지오,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.6373963,126.9338156
8310,서울특별시 은평구 진관2로 111-7,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63703543,126.93177
8311,서울특별시 은평구 진관2로 111-7,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63703543,126.93177
8312,서울특별시 은평구 진관2로 111-7,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63703543,126.93177
8313,서울특별시 은평구 진관2로 111-7,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63703543,126.93177
8314,서울특별시 은평구 진관2로 111-7,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63703543,126.93177
8315,서울특별시 은평구 진관2로 111-7,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63703543,126.93177
8316,서울특별시 은평구 진관2로 111-7,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63703543,126.93177
8317,서울특별시 은평구 진관2로 57-37,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63519986,126.9260859
8318,서울특별시 은평구 진관2로 57-37,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63519986,126.9260859
8319,서울특별시 은평구 진관2로 57-37,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63519986,126.9260859
8320,서울특별시 은평구 진관2로 57-37,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63519986,126.9260859
8321,서울특별시 은평구 진관2로 57-37,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63519986,126.9260859
8322,서울특별시 은평구 진관2로 57-37,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63519986,126.9260859
8323,서울특별시 은평구 진관2로 57-37,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63519986,126.9260859
8324,서울특별시 은평구 진관2로 57-37,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63519986,126.9260859
8325,서울특별시 은평구 진관2로 57-37,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63519986,126.9260859
8326,서울특별시 은평구 진관2로 57-37,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63519986,126.9260859
8327,서울특별시 은평구 진관2로 29-21,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.635742,126.9193368
8328,서울특별시 은평구 진관2로 29-21,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.635742,126.9193368
8329,서울특별시 은평구 진관2로 29-21,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.635742,126.9193368
8330,서울특별시 은평구 진관2로 29-21,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.635742,126.9193368
8331,서울특별시 은평구 진관2로 77,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63458286,126.9266046
8332,서울특별시 은평구 진관2로 77,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63458286,126.9266046
8333,서울특별시 은평구 진관2로 77,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63458286,126.9266046
8334,서울특별시 은평구 진관2로 77,우물골 두산위브,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63458286,126.9266046
8335,서울특별시 은평구 진관2로 60,마고정동부센트레빌,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63391748,126.9227961
8336,서울특별시 은평구 진관2로 60,마고정동부센트레빌,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63391748,126.9227961
8337,서울특별시 은평구 진관2로 60,마고정동부센트레빌,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63391748,126.9227961
8338,서울특별시 은평구 진관2로 90,마고정동부센트레빌,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63387305,126.9258331
8339,서울특별시 은평구 진관2로 90,마고정동부센트레빌,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63387305,126.9258331
8340,서울특별시 은평구 진관2로 90,마고정동부센트레빌,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63387305,126.9258331
8341,서울특별시 은평구 진관2로 90,마고정동부센트레빌,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63387305,126.9258331
8342,서울특별시 은평구 진관1로 55,마고정동부센트레빌,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.6315664,126.9278149
8343,서울특별시 은평구 진관1로 55,마고정동부센트레빌,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.6315664,126.9278149
8344,서울특별시 은평구 진관1로 55,마고정동부센트레빌,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.6315664,126.9278149
8345,서울특별시 은평구 통일로 1034,은평스카이뷰자이,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63528406,126.9175419
8346,서울특별시 은평구 통일로1010,구파발아이파크오피스,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63279768,126.918575
8347,서울특별시 은평구 진관1로21-35,어드밴스힐오피스,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63356418,126.9186432
8348,서울특별시 은평구 진관2로 12,한강메이플카운티,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63425704,126.9185425
8349,서울특별시 은평구 통일로1022,구파발헤스티아,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.63379922,126.9177447
8350,서울특별시 은평구 진관4로 78-16,서울진관초등학교,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.64543627,126.9291456
8351,서울특별시 은평구 대서문길 42-3,서울북한산초등학교,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,,37.65362869,126.9504583
